;010300014;2;95;5;34;8;53;9;9;13;5;14;12;15;1;17;21;18;0;22;0;23;2;24;9;26;17;27;10;28;0;29;5;30;11;31;5;32;5;33;4;34;15;35;3;37;4;38;20;39;3;40;13;41;0;42;6;43;30;44;0;45;32
;010300015;2;78;5;31;8;47;9;8;13;1;14;2;15;0;17;13;18;0;22;0;23;0;24;8;26;5;27;4;28;2;29;2;30;14;31;3;32;1;33;4;34;10;35;29;37;4;38;20;39;36;40;7;41;1;42;8;43;22;44;0;45;23
;010300016;2;67;5;19;8;46;9;1;13;2;14;13;15;0;17;8;18;0;22;0;23;1;24;5;26;8;27;8;28;2;29;2;30;10;31;3;32;3;33;5;34;4;35;6;37;4;38;16;39;6;40;20;41;0;42;3;43;32;44;0;45;12
;010300017;2;57;5;3;8;33;9;6;13;6;14;18;15;0;17;9;18;0;22;0;23;2;24;1;26;3;27;10;28;1;29;1;30;9;31;6;32;0;33;7;34;6;35;6;37;11;38;11;39;3;40;17;41;0;42;3;43;25;44;0;45;17
;010300018;2;80;5;28;8;45;9;5;13;2;14;5;15;0;17;15;18;0;22;1;23;1;24;3;26;2;27;3;28;4;29;4;30;12;31;15;32;6;33;4;34;13;35;11;37;3;38;11;39;2;40;11;41;0;42;5;43;37;44;0;45;10
;010300019;2;84;5;38;8;59;9;7;13;6;14;10;15;1;17;17;18;0;22;1;23;0;24;7;26;4;27;6;28;3;29;2;30;34;31;4;32;9;33;9;34;15;35;16;37;5;38;16;39;11;40;26;41;0;42;1;43;31;44;0;45;31
;010300020;2;76;5;34;8;67;9;17;13;0;14;2;15;0;17;8;18;0;22;0;23;9;24;2;26;3;27;6;28;3;29;1;30;8;31;5;32;4;33;5;34;12;35;5;37;2;38;13;39;24;40;16;41;0;42;5;43;63;44;0;45;13
;010300021;2;80;5;13;8;59;9;1;13;2;14;5;15;1;17;10;18;0;22;0;23;12;24;9;26;3;27;4;28;3;29;1;30;18;31;9;32;3;33;8;34;7;35;5;37;4;38;13;39;17;40;11;41;0;42;8;43;54;44;1;45;15
;010300022;2;88;5;28;8;55;9;11;13;1;14;9;15;0;17;12;18;1;22;1;23;6;24;18;26;0;27;4;28;3;29;5;30;33;31;6;32;2;33;2;34;17;35;25;37;6;38;18;39;9;40;15;41;0;42;8;43;19;44;1;45;23
;010300023;2;44;5;20;8;22;9;1;13;0;14;7;15;0;17;12;18;0;22;0;23;0;24;5;26;0;27;4;28;2;29;0;30;2;31;1;32;2;33;0;34;5;35;3;37;0;38;5;39;2;40;1;41;2;42;6;43;25;44;0;45;4
;010300024;2;84;5;29;8;31;9;1;13;3;14;3;15;0;17;10;18;0;22;0;23;3;24;2;26;2;27;7;28;0;29;1;30;9;31;10;32;2;33;4;34;4;35;3;37;7;38;9;39;1;40;21;41;0;42;6;43;26;44;0;45;10
;010300025;2;43;5;21;8;43;9;1;13;3;14;0;15;1;17;13;18;0;22;0;23;1;24;3;26;4;27;4;28;0;29;0;30;4;31;6;32;3;33;8;34;7;35;3;37;6;38;6;39;3;40;18;41;0;42;3;43;15;44;0;45;13
;010300026;2;84;5;28;8;62;9;3;13;0;14;12;15;0;17;26;18;0;22;0;23;4;24;19;26;5;27;0;28;1;29;8;30;23;31;9;32;4;33;10;34;17;35;2;37;10;38;17;39;8;40;17;41;0;42;7;43;35;44;1;45;12
;010300027;2;83;5;9;8;73;9;4;13;1;14;8;15;0;17;13;18;0;22;6;23;0;24;6;26;1;27;11;28;5;29;5;30;5;31;6;32;1;33;9;34;11;35;1;37;9;38;10;39;3;40;15;41;0;42;12;43;34;44;2;45;15
;010300028;2;52;5;6;8;46;9;6;13;1;14;2;15;0;17;2;18;1;22;2;23;0;24;9;26;6;27;7;28;5;29;3;30;12;31;2;32;2;33;7;34;13;35;7;37;3;38;19;39;6;40;2;41;0;42;4;43;33;44;2;45;6
;010300029;2;74;5;23;8;63;9;5;13;1;14;5;15;0;17;18;18;0;22;0;23;1;24;7;26;1;27;7;28;3;29;6;30;14;31;6;32;4;33;14;34;6;35;11;37;13;38;17;39;4;40;12;41;0;42;7;43;48;44;0;45;11
