;010300053;2;162;8;33;9;4;14;1;17;14;34;8;40;3;43;75
;010300054;2;131;8;72;9;7;14;9;17;28;34;17;40;4;43;70
;010300055;2;126;8;78;9;0;14;7;17;10;34;11;40;14;43;76
;010300056;2;121;8;51;9;11;14;4;17;11;34;8;40;6;43;86
;010300057;2;134;8;38;9;10;14;6;17;9;34;9;40;3;43;89
;010300058;2;176;8;59;9;7;14;5;17;17;34;18;40;4;43;113
;010300059;2;181;8;83;9;5;14;9;17;13;34;15;40;6;43;72
;010300060;2;108;8;57;9;10;14;16;17;10;34;14;40;5;43;64
;010300061;2;215;8;64;9;7;14;22;17;20;34;17;40;8;43;131
;010300062;2;125;8;66;9;5;14;17;17;10;34;28;40;4;43;86
;010300063;2;188;8;61;9;11;14;6;17;4;34;21;40;4;43;97
;010300064;2;153;8;70;9;3;14;12;17;13;34;12;40;6;43;101
;010300065;2;162;8;59;9;6;14;20;17;18;34;18;40;10;43;84
;010300066;2;141;8;75;9;5;14;30;17;9;34;16;40;9;43;65
;010300067;2;119;8;38;9;7;14;7;17;9;34;17;40;11;43;74
;010300068;2;143;8;43;9;8;14;9;17;11;34;15;40;6;43;83
;010300069;2;140;8;59;9;3;14;8;17;21;34;15;40;3;43;82
;010300070;2;131;8;47;9;5;14;11;17;4;34;21;40;1;43;82
;010300071;2;125;8;60;9;3;14;10;17;16;34;10;40;6;43;71
;010300072;2;119;8;59;9;3;14;6;17;11;34;10;40;3;43;65
;010300073;2;195;8;69;9;11;14;6;17;15;34;11;40;10;43;53
;010300074;2;129;8;48;9;2;14;10;17;9;34;12;40;5;43;69
;010300075;2;216;8;61;9;9;14;13;17;19;34;29;40;15;43;84
;010300076;2;153;8;76;9;7;14;7;17;23;34;13;40;7;43;118
;010300077;2;162;8;54;9;6;14;8;17;27;34;20;40;8;43;79
;010300078;2;166;8;53;9;7;14;5;17;14;34;10;40;7;43;70
;010300079;2;141;8;67;9;4;14;10;17;7;34;47;40;7;43;80
;010300080;2;154;8;37;9;13;14;3;17;7;34;10;40;5;43;49
;010300081;2;117;8;58;9;2;14;5;17;5;34;6;40;1;43;43
;010300082;2;162;8;84;9;9;14;9;17;15;34;20;40;7;43;91
;010300083;2;195;8;56;9;11;14;10;17;10;34;14;40;9;43;107
;010300084;2;122;8;63;9;7;14;7;17;16;34;6;40;10;43;102
;010300085;2;144;8;89;9;7;14;12;17;14;34;17;40;7;43;91
;010300086;2;151;8;61;9;13;14;14;17;9;34;12;40;11;43;75
;010300087;2;121;8;22;9;9;14;10;17;9;34;7;40;7;43;61
;010300088;2;99;8;45;9;13;14;11;17;8;34;7;40;10;43;90
;010300089;2;120;8;78;9;5;14;18;17;10;34;10;40;6;43;69
;010300090;2;155;8;65;9;9;14;4;17;7;34;19;40;3;43;74
;010300091;2;140;8;63;9;5;14;11;17;13;34;13;40;8;43;86
;010300092;2;117;8;30;9;6;14;3;17;13;34;17;40;8;43;78
;010300093;2;108;8;38;9;5;14;7;17;9;34;24;40;1;43;47
;010300094;2;63;8;53;9;8;14;15;17;9;34;12;40;12;43;51
;010300095;2;154;8;89;9;3;14;6;17;16;34;13;40;14;43;97
;010300096;2;172;8;76;9;3;14;4;17;29;34;10;40;12;43;112
;010300097;2;6;8;1;9;0;14;0;17;1;34;1;40;1;43;1
;010300098;2;3;8;2;9;0;14;0;17;0;34;1;40;0;43;4
;010300099;2;17;8;11;9;0;14;1;17;0;34;0;40;0;43;8
;010300100;2;9;8;16;9;0;14;4;17;0;34;1;40;0;43;20
;010300101;2;118;8;70;9;5;14;8;17;24;34;18;40;6;43;86
;010300102;2;155;8;68;9;3;14;8;17;2;34;68;40;0;43;112
;010300103;2;266;8;114;9;2;14;6;17;46;34;17;40;7;43;79
;010300104;2;7;8;9;9;0;14;0;17;0;34;0;40;0;43;18
;010300105;2;219;8;30;9;4;14;1;17;24;34;8;40;18;43;24
;010300107;2;1;8;4;9;0;14;0;17;0;34;0;40;0;43;5
;010300108;2;0;8;10;9;0;14;0;17;0;34;1;40;0;43;5
;010300109;2;25;8;28;9;2;14;2;17;3;34;0;40;1;43;34
;010300110;2;6;8;4;9;0;14;0;17;1;34;1;40;0;43;21
;010300111;2;111;8;55;9;5;14;9;17;94;34;11;40;2;43;34
;010300112;2;226;8;77;9;11;14;10;17;51;34;23;40;4;43;73
;010300113;2;28;8;8;9;0;14;0;17;1;34;2;40;0;43;5
;010300114;2;82;8;29;9;1;14;2;17;22;34;7;40;1;43;19
;010300115;2;64;8;32;9;0;14;3;17;29;34;3;40;1;43;31
;010300116;2;8;8;9;9;0;14;0;17;1;34;1;40;0;43;6
;010300117;2;67;8;64;9;4;14;1;17;3;34;10;40;1;43;23
;010300118;2;18;8;11;9;0;14;0;17;4;34;2;40;0;43;13
;010300119;2;62;8;97;9;3;14;2;17;3;34;26;40;4;43;39
;010300120;2;3;8;10;9;0;14;0;17;1;34;3;40;0;43;25
;010300121;2;26;8;48;9;0;14;2;17;0;34;1;40;4;43;12
;011100001;2;277;8;191;9;7;14;11;22;6;30;45;32;77;35;5
;011100002;2;261;8;111;9;7;14;12;22;15;30;35;32;60;35;2
;011100003;2;132;8;130;9;3;14;4;22;5;30;54;32;82;35;2
;011100004;2;160;8;193;9;9;14;1;22;19;30;37;32;32;35;12
;011100005;2;158;8;145;9;12;14;5;22;22;30;42;32;14;35;4
;011100006;2;168;8;160;9;6;14;2;22;17;30;57;32;21;35;3
;011100007;2;137;8;130;9;11;14;2;22;10;30;59;32;9;35;4
;011100008;2;225;8;203;9;8;14;1;22;17;30;42;32;6;35;7
;011100009;2;156;8;143;9;7;14;4;22;12;30;39;32;35;35;4
;011100010;2;169;8;137;9;12;14;10;22;20;30;25;32;15;35;0
;011100011;2;161;8;156;9;15;14;4;22;9;30;31;32;27;35;1
;011100012;2;130;8;181;9;3;14;4;22;19;30;30;32;36;35;6
;011100013;2;171;8;150;9;11;14;21;22;1;30;30;32;24;35;2
;011100014;2;232;8;137;9;11;14;3;22;10;30;22;32;29;35;4
;011100015;2;223;8;151;9;2;14;1;22;5;30;33;32;26;35;3
;011100016;2;187;8;113;9;7;14;0;22;2;30;21;32;11;35;1
;011100017;2;176;8;177;9;7;14;1;22;7;30;31;32;16;35;12
;011100018;2;209;8;98;9;6;14;0;22;7;30;40;32;38;35;0
;011100019;2;160;8;121;9;3;14;0;22;1;30;20;32;53;35;0
;011100020;2;205;8;176;9;5;14;1;22;15;30;33;32;31;35;5
;011100021;2;185;8;155;9;6;14;1;22;47;30;78;32;23;35;1
;011100022;2;236;8;132;9;11;14;3;22;26;30;96;32;30;35;7
;011100023;2;2;8;1;9;1;14;0;22;0;30;1;32;1;35;0
;011100024;2;226;8;154;9;13;14;0;22;9;30;25;32;38;35;7
;011100025;2;225;8;129;9;11;14;6;22;8;30;21;32;42;35;7
;011100026;2;186;8;123;9;10;14;1;22;5;30;33;32;14;35;3
;011100027;2;152;8;136;9;8;14;1;22;4;30;8;32;44;35;1
;011100028;2;138;8;139;9;7;14;4;22;3;30;8;32;32;35;2
;011100029;2;181;8;116;9;4;14;11;22;26;30;22;32;22;35;1
