;010100001;767;0;0;4;513;0;0;3;0;5;5;513;0;0;5;5;0;10;503
;010100002;718;0;0;4;554;0;0;6;0;2;0;554;0;0;12;1;0;13;541
;010100003;805;3;0;4;568;1;0;6;0;0;0;568;0;3;11;3;0;17;551
;010100004;961;2;0;4;619;0;0;25;0;0;0;619;0;7;10;0;0;17;602
;010100005;651;0;0;4;472;0;0;4;0;0;0;472;0;3;10;1;0;14;458
;010100006;561;0;0;4;420;0;0;5;0;0;0;420;0;1;5;2;4;12;408
;010100007;721;1;1;4;495;0;0;0;1;2;2;495;0;0;16;0;1;17;478
;010100008;681;0;1;4;524;0;0;8;1;1;0;524;0;4;11;3;1;19;505
;010100009;980;3;0;4;720;3;0;9;0;0;4;720;0;15;16;0;0;31;689
;010100010;886;0;0;4;668;0;0;0;0;0;0;668;40;0;0;0;0;40;628
;010100011;811;0;2;4;680;0;0;8;2;1;0;680;0;0;35;7;0;42;638
;010100012;908;4;0;4;708;2;0;6;0;15;15;708;7;0;21;6;4;38;670
;010100013;706;0;8;4;552;0;0;8;8;8;8;552;6;1;20;0;0;27;525
;010100014;48;0;0;4;36;0;0;4;0;0;0;36;0;2;2;1;0;5;31
;010100015;83;0;0;4;52;0;0;2;0;0;0;52;0;0;1;1;0;2;50
;010100016;92;0;0;4;75;0;9;1;0;3;3;75;0;2;7;0;0;9;66
;010100017;215;0;0;4;189;0;0;2;0;3;0;189;0;0;1;3;6;10;179
;010100018;206;0;0;4;169;0;0;0;0;0;0;169;0;0;5;0;0;5;164
;010100019;491;0;0;4;432;0;0;0;0;12;0;432;0;3;17;7;1;28;404
;010200001;635;0;0;6;440;0;0;1;0;0;0;440;0;1;9;5;0;15;425
;010200002;747;0;0;6;481;0;0;4;0;3;0;481;0;17;13;0;0;30;451
;010200003;765;2;0;6;551;0;0;0;0;0;0;551;0;3;12;2;0;17;534
;010200004;655;3;3;6;475;18;0;0;3;3;0;475;0;0;18;0;0;18;457
;010200005;592;2;0;6;522;44;0;0;0;2;1;522;44;0;0;0;0;44;478
;010200006;973;3;4;6;759;0;0;7;4;4;4;759;1;0;24;10;0;35;724
;010200007;987;0;2;6;752;0;0;0;2;0;0;752;0;4;21;3;0;28;724
;010200008;924;3;0;6;777;0;0;0;0;2;0;777;0;47;36;0;0;83;694
;010200009;87;1;0;6;67;0;0;0;0;4;4;67;0;0;0;0;0;0;67
;010200010;191;0;0;6;163;0;0;1;0;0;0;163;0;3;7;3;0;13;150
;010200011;654;2;2;6;547;0;0;0;2;0;0;547;0;0;44;0;0;44;503
;010200012;53;0;1;6;29;0;0;0;1;1;1;29;0;0;5;0;0;5;24
;010200013;194;0;0;6;144;0;0;0;0;0;0;144;0;0;3;0;0;3;141
;010200014;173;0;0;6;147;0;0;0;0;0;0;147;3;0;3;0;0;6;141
;010200015;241;1;0;6;185;0;0;2;0;0;1;185;0;2;3;0;0;5;180
;010200016;162;0;0;6;129;6;6;0;0;0;0;129;6;0;0;0;0;6;123
;010300001;649;0;0;8;368;0;2;0;0;0;0;368;0;7;17;0;0;24;344
;010300002;594;4;2;8;335;0;0;1;2;2;2;335;5;3;7;2;1;18;317
;010300003;740;407;0;8;407;1;0;0;0;0;0;407;0;7;8;0;0;15;392
;010300004;728;1;0;8;432;0;0;7;0;1;0;432;0;2;20;0;0;22;410
;010300005;696;0;0;8;374;0;0;5;0;0;0;374;0;1;9;1;1;12;362
;010300006;681;1;0;8;359;7;0;1;0;3;0;359;0;8;14;0;0;22;337
;010300007;888;0;0;8;476;0;0;0;0;2;0;476;0;9;166;0;0;175;301
;010300008;848;0;2;8;445;0;0;0;2;0;2;445;0;0;31;17;0;48;397
;010300009;877;2;0;8;338;0;0;0;0;0;0;338;0;11;54;0;0;65;273
;010300010;870;1;0;8;406;2;0;6;0;1;0;406;0;15;52;0;0;67;339
;010300011;346;1;0;8;347;0;0;0;0;0;0;347;0;0;0;12;0;12;335
;010300012;800;1;0;8;479;0;0;4;0;0;0;479;0;3;9;1;0;13;466
;010300013;578;0;1;8;375;2;0;0;1;0;0;375;6;0;9;0;0;15;360
;010300014;666;1;1;8;440;0;0;0;1;2;0;440;0;5;0;11;0;16;424
;010300015;617;1;0;8;396;0;0;0;0;0;0;396;2;0;8;0;0;10;386
;010300016;495;0;0;8;325;13;0;0;0;1;0;325;13;0;0;0;0;13;312
;010300017;474;0;0;8;279;0;0;0;0;0;0;279;0;2;1;3;0;6;273
;010300018;614;0;0;8;355;0;0;0;0;0;0;355;0;2;11;0;0;13;342
;010300019;787;2;0;8;468;0;0;0;0;0;0;468;0;8;12;2;3;25;443
;010300020;638;0;0;8;414;0;0;2;0;0;0;414;9;0;0;2;0;11;403
;010300021;666;0;0;8;397;0;0;0;0;0;0;397;13;0;0;0;0;13;384
;010300022;701;0;0;8;448;16;0;4;0;1;0;448;0;5;11;0;0;16;432
;010300023;310;0;1;8;179;0;0;0;1;0;0;179;0;1;8;0;0;9;170
;010300024;487;1;0;8;304;0;0;0;0;0;0;304;0;3;9;0;0;12;292
;010300025;395;1;0;8;243;0;0;0;0;1;0;243;0;0;3;2;1;6;237
;010300026;745;1;0;8;443;0;0;19;0;0;0;443;0;10;7;0;0;17;426
;010300027;633;0;2;8;383;0;0;0;2;0;2;383;31;0;0;0;0;31;352
;010300028;462;0;0;8;277;0;0;0;0;0;0;277;0;0;5;3;0;8;269
;010300029;402;0;2;8;398;7;0;15;2;2;2;398;0;0;7;8;0;15;383
;010300030;547;0;0;8;300;0;0;2;0;0;0;300;0;1;5;0;0;6;294
;010300031;345;0;4;8;345;0;0;13;4;4;4;345;13;0;0;0;0;13;332
;010300032;364;0;0;8;198;0;0;0;0;0;0;198;0;2;2;2;0;6;192
;010300033;157;0;0;8;99;8;0;0;0;0;0;99;4;1;0;3;0;8;91
;010300034;665;0;0;8;411;0;0;2;0;1;1;411;0;1;10;5;0;16;395
;010300035;576;0;0;8;367;0;0;2;0;2;2;367;0;3;12;0;0;15;352
;010300036;515;0;0;8;294;1;0;5;0;1;1;294;1;2;6;1;0;10;284
;010300037;469;0;0;8;294;0;0;0;0;0;0;294;0;1;5;5;0;11;283
;010300038;396;1;1;8;246;0;0;1;1;1;1;246;0;0;5;0;0;5;241
;010300039;488;1;0;8;312;0;0;0;0;1;1;312;0;0;2;6;0;8;304
;010300040;600;2;0;8;344;0;0;2;0;0;0;344;0;3;8;2;0;13;331
;010300041;765;0;0;8;454;21;0;0;0;0;0;454;0;21;0;0;0;21;433
;010300042;737;1;0;8;457;12;0;0;0;0;0;457;0;0;7;5;0;12;445
;010300043;762;0;0;8;463;8;0;3;0;0;0;463;0;8;0;7;0;15;448
;010300044;642;0;0;8;383;0;0;0;0;0;0;383;0;9;0;0;0;9;374
;010300045;701;0;0;8;391;0;0;2;0;0;0;391;0;0;12;0;0;12;379
;010300046;573;0;1;8;352;0;0;3;1;0;0;352;0;6;6;0;0;12;340
;010300047;697;0;0;8;394;0;0;0;0;3;0;394;0;0;12;5;0;17;377
;010300048;597;0;0;8;375;13;0;0;0;0;0;375;13;0;0;0;0;13;362
;010300049;729;0;0;8;423;0;0;2;0;1;0;423;3;0;6;0;0;9;414
;010300050;806;0;0;8;473;11;0;0;0;0;0;473;0;0;0;11;0;11;462
;010300051;672;0;0;8;410;0;0;0;0;0;0;410;0;10;10;0;0;20;390
;010300052;683;2;0;8;426;0;0;0;0;2;2;426;6;0;7;1;0;14;412
;010300053;312;2;2;8;312;4;0;4;2;0;0;312;4;1;6;1;0;12;300
;010300054;590;0;0;8;349;0;7;3;0;2;2;349;0;0;9;2;0;11;338
;010300055;588;0;0;8;337;0;0;3;0;3;0;337;0;0;13;2;0;15;322
;010300056;515;0;0;8;306;0;0;0;0;1;0;306;4;0;4;0;0;8;298
;010300057;524;0;0;8;308;0;0;0;0;0;0;308;10;0;0;0;0;10;298
;010300058;640;1;0;8;413;2;0;0;0;0;0;413;0;5;6;3;0;14;399
;010300059;406;2;0;8;406;0;0;0;0;0;0;406;1;1;18;2;0;22;384
