;292000051;0;0;0;0;471;0;0;0;0;0;0;0;0;0;0;0;0;471;0;0;0;0;0;14;457
;292000052;0;0;0;0;437;0;0;0;0;0;0;0;0;0;0;0;0;437;0;0;0;0;0;3;434
;292000053;0;0;0;0;331;0;0;0;0;0;0;0;0;0;0;0;0;331;0;0;0;0;0;2;329
;292000054;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;234;0;0;0;0;0;2;232
;292100055;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;50
;292200056;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;1;30
;292300057;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;33
;292400058;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;78
;292500059;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;2;82
;292600060;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;7;293
;292700061;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;40;108
;292700062;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;8;72
;292800063;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;2;248
;292900064;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;52
;293000065;0;0;0;0;380;0;0;0;0;0;0;0;0;0;0;0;0;380;0;0;0;0;0;35;345
;293000066;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;8;93
;293000067;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;6;149
;293000068;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;8;91
;293000069;0;0;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;227;0;0;0;0;0;14;213
;293000070;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;5;144
;293000071;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;3;98
;293100072;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;31
;293200073;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;1;37
;293300074;0;0;0;0;503;0;0;0;0;0;0;0;0;0;0;0;0;503;0;0;0;0;0;10;493
;293400075;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;1;73
;293500076;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;2;115
