162201033;1601;3;114;0;6;127;18
162201034;1601;3;125;0;6;108;0
162201035;1601;3;54;0;6;79;0
162201036;1601;3;135;0;6;146;0
162201037;1601;3;137;0;6;146;0
162201038;1601;3;103;0;6;123;0
162201039;1601;3;81;0;6;112;0
162201040;1601;3;132;0;6;128;0
162201041;1601;3;64;0;6;86;0
162201042;1601;3;115;3;6;132;1
162201043;1601;3;137;0;6;127;0
162201044;1601;3;182;14;6;121;11
162201045;1601;3;88;0;6;79;0
162201046;1601;3;132;0;6;125;0
162201047;1601;3;122;0;6;123;0
162201048;1601;3;105;0;6;145;0
162201049;1601;3;82;0;6;78;3
162201050;1601;3;95;0;6;104;1
162201051;1601;3;91;0;6;99;0
162201052;1601;3;81;0;6;65;0
162201053;1601;3;101;0;6;115;0
162201054;1601;3;130;0;6;164;0
162201055;1601;3;182;0;6;146;0
162201056;1601;3;123;1;6;116;1
162201057;1601;3;106;0;6;106;0
162201058;1601;3;167;0;6;159;0
162201059;1601;3;103;0;6;129;0
162201060;1601;3;177;0;6;161;0
162201061;1601;3;154;0;6;171;0
162201062;1601;3;103;0;6;131;0
162201063;1601;3;112;0;6;117;0
162201064;1601;3;110;1;6;134;1
162201065;1601;3;131;1;6;109;5
162201066;1601;3;162;0;6;193;0
162201067;1601;3;71;0;6;99;0
162201068;1601;3;38;0;6;122;0
162201069;1601;3;142;0;6;136;0
162201070;1601;3;150;0;6;136;1
162201071;1601;3;86;1;6;76;0
162201072;1601;3;165;2;6;113;3
162201073;1601;3;125;0;6;144;0
162201074;1601;3;174;0;6;149;0
162201075;1601;3;72;3;6;84;1
162201076;1601;3;119;0;6;134;0
162201077;1601;3;107;0;6;106;31
162201078;1601;3;61;0;6;81;2
162201079;1601;3;135;0;6;125;0
162201080;1601;3;134;2;6;59;6
162201081;1601;3;82;3;6;47;1
162201082;1601;3;123;0;6;104;0
162201083;1601;3;137;0;6;77;0
162201084;1601;3;76;0;6;26;0
162201085;1601;3;65;0;6;79;0
162201086;1601;3;124;0;6;131;0
162201087;1601;3;74;0;6;109;0
162201088;1601;3;111;0;6;129;0
162201089;1601;3;95;0;6;68;0
162201090;1601;3;88;1;6;117;0
162201091;1601;3;99;0;6;119;0
162201092;1601;3;134;0;6;150;0
162201093;1601;3;94;0;6;104;0
162201094;1601;3;86;1;6;67;1
162201095;1601;3;149;0;6;129;0
162201096;1601;3;113;0;6;120;1
162201097;1601;3;70;0;6;92;0
162201098;1601;3;79;0;6;69;0
162201099;1601;3;103;0;6;107;0
162201100;1601;3;101;0;6;100;0
162201101;1601;3;7;0;6;14;0
