1;030601001;301;|0306400001|0306400001|0306400001|0306400001|0306400001|0306400001;10;500;569;569;0;2;252;0;2;245;2;0;0;1;0;252;22;230;22
1;030601002;301;|0306400003|0306400003|0306400003|0306400003|0306400003|0306400003;10;1000;670;670;0;3;328;0;0;670;1;0;0;0;1;328;18;310;15
1;030601003;301;|0306400005|0306400005|0306400005|0306400005|0306400005|0306400005;10;1000;763;763;0;2;402;0;2;596;1;0;0;0;1;402;30;372;30
1;030601004;301;|0306400007|0306400007|0306400007|0306400007|0306400007|0306400007;10;1000;696;696;0;0;325;0;0;673;2;0;0;0;0;325;16;309;16
1;030601005;301;|0306400009|0306400009|0306400009|0306400009|0306400009|0306400009;10;500;639;639;0;6;303;0;6;196;1;0;0;0;0;303;26;277;0
1;030601006;301;|0306400011|0306400011|0306400011|0306400011|0306400011|0306400011;10;500;483;482;1;2;254;0;3;244;1;0;0;0;1;254;17;237;17
1;030601007;301;|0306400013|0306400013|0306400013|0306400013|0306400013|0306400013;10;500;594;594;0;6;302;0;2;192;5;0;0;0;1;302;18;284;18
1;030601008;301;|0306400015|0306400015|0306400015|0306400015|0306400015|0306400015;10;500;533;230;0;1;230;0;1;268;1;0;0;0;1;230;13;217;5
1;030601009;301;|0306400017|0306400017|0306400017|0306400017|0306400017|0306400017;10;500;519;519;0;1;240;0;1;258;2;0;0;0;0;240;16;224;16
1;030601010;301;|0306400019|0306400019|0306400019|0306400019|0306400019|0306400019;10;500;543;543;0;0;298;0;0;201;1;0;0;0;0;298;25;273;25
1;030601011;301;|0306400021|0306400021|0306400021|0306400021|0306400021|0306400021;10;1000;665;665;0;1;340;0;0;654;1;0;0;0;5;340;26;314;25
1;030601012;301;|0306400023|0306400023|0306400023|0306400023|0306400023|0306400023;10;1000;671;671;0;0;305;0;0;694;1;0;0;0;0;305;16;289;15
1;030601013;301;|0306400025|0306400025|0306400025|0306400025|0306400025|0306400025;10;1000;679;679;0;2;328;0;2;670;2;0;0;0;0;328;18;310;0
1;030601014;301;|0306400028|0306400028|0306400028|0306400028|0306400028|0306400028;10;1000;648;647;1;1;283;0;0;716;1;0;0;0;0;283;18;265;18
1;030601015;301;|0306400030|0306400030|0306400030|0306400030|0306400030|0306400030;10;1000;698;698;0;2;300;0;2;699;1;0;0;0;0;300;20;280;19
1;030601016;301;|0306400031|0306400031|0306400031|0306400031|0306400031|0306400031;10;1000;851;851;0;0;320;0;0;679;1;0;0;0;0;320;19;301;19
1;030601017;301;|0306400034|0306400034|0306400034|0306400034|0306400034|0306400034;10;1000;908;908;0;1;411;0;0;587;2;0;0;0;0;411;24;387;24
1;030601018;301;|0306400035|0306400035|0306400035|0306400035|0306400035|0306400035;10;1000;904;904;0;2;419;0;2;580;1;0;0;0;0;419;36;383;36
1;030601019;301;|0306400037|0306400037|0306400037|0306400037|0306400037|0306400037;10;1000;848;848;0;2;358;0;2;641;1;0;0;0;0;358;21;337;17
1;030601020;301;|0306400039|0306400039|0306400039|0306400039|0306400039|0306400039;10;1000;905;905;0;7;411;0;7;588;1;0;0;0;0;411;22;389;22
1;030601021;301;|0306400041|0306400041|0306400041|0306400041|0306400041|0306400041;10;1000;919;919;0;0;369;0;0;628;3;0;0;0;0;369;27;342;24
